timestamp,building_id,meter_reading,site_id,building_id_kaggle,site_id_kaggle,primaryspaceusage,sub_primaryspaceusage,sqm,sqft,lat,lng,timezone,electricity,chilledwater,water,gas,yearbuilt,eui,leed_level,air_temperature,cloud_coverage,dew_temperature,precipDepth1HR,precipDepth6HR,seaLvlPressure,windDirection,windSpeed,hour,weekday,month,meter_electricity,meter_gas,meter_water
2016-02-08 15:00:00,Panther_education_Teofila,3335.7033,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,17.8,6.0,5.0,0.0,0.0,1014.1,250.0,8.2,15,0,2,False,False,True
2016-02-08 16:00:00,Panther_education_Teofila,2214.8434,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,18.9,6.0,5.6,0.0,0.0,1013.0,230.0,9.3,16,0,2,False,False,True
2016-02-08 17:00:00,Panther_education_Teofila,2946.1846,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,17.8,6.0,5.6,0.0,0.0,1013.1,250.0,9.8,17,0,2,False,False,True
2016-02-08 18:00:00,Panther_education_Teofila,2218.6288,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,17.2,6.0,6.1,0.0,0.0,1012.9,240.0,7.7,18,0,2,False,False,True
2016-02-08 19:00:00,Panther_education_Teofila,1849.1728,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,16.1,6.0,5.0,0.0,0.0,1012.3,220.0,5.1,19,0,2,False,False,True
2016-02-08 20:00:00,Panther_education_Teofila,1764.7581,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,15.0,6.0,6.1,0.0,0.0,1012.4,220.0,5.1,20,0,2,False,False,True
2016-02-08 21:00:00,Panther_education_Teofila,1294.6102,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,15.0,6.0,7.8,0.0,0.0,1012.1,220.0,5.7,21,0,2,False,False,True
2016-02-08 22:00:00,Panther_education_Teofila,403.5247,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,14.4,2.0,8.9,-1.0,0.0,1011.6,220.0,5.1,22,0,2,False,False,True
2016-02-08 23:00:00,Panther_education_Teofila,79.8722,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,15.0,2.0,10.0,0.0,0.0,1011.1,220.0,6.2,23,0,2,False,False,True
2016-02-09 00:00:00,Panther_education_Teofila,57.5382,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,14.4,2.0,8.3,-1.0,0.0,1012.1,290.0,8.2,0,1,2,False,False,True
2016-02-09 01:00:00,Panther_education_Teofila,3.0283,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,13.9,8.0,5.0,0.0,-1.0,1012.6,270.0,8.8,1,1,2,False,False,True
2016-02-09 02:00:00,Panther_education_Teofila,0.0,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,13.9,8.0,2.8,0.0,-1.0,1012.8,280.0,6.2,2,1,2,False,False,True
2016-02-09 03:00:00,Panther_education_Teofila,0.0,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,12.8,8.0,0.6,0.0,-1.0,1013.1,290.0,8.2,3,1,2,False,False,True
2016-02-09 04:00:00,Panther_education_Teofila,4.164,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,12.2,8.0,-1.7,0.0,-1.0,1014.0,290.0,4.6,4,1,2,False,False,True
2016-02-09 05:00:00,Panther_education_Teofila,0.0,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,11.1,8.0,-2.8,0.0,-1.0,1014.6,290.0,5.1,5,1,2,False,False,True
2016-02-09 06:00:00,Panther_education_Teofila,330.0878,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,11.1,8.0,-3.3,0.0,-1.0,1015.4,290.0,7.7,6,1,2,False,False,True
2016-02-09 07:00:00,Panther_education_Teofila,1263.9484,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,10.0,6.0,-2.2,0.0,-1.0,1016.6,300.0,7.7,7,1,2,False,False,True
2016-02-09 08:00:00,Panther_education_Teofila,1253.7278,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,9.4,6.0,-3.9,0.0,-1.0,1017.6,290.0,6.7,8,1,2,False,False,True
2016-02-09 09:00:00,Panther_education_Teofila,1772.7075,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,10.6,4.0,-4.4,0.0,-1.0,1017.7,300.0,6.2,9,1,2,False,False,True
2016-02-09 10:00:00,Panther_education_Teofila,1368.0472,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,11.1,2.0,-3.3,0.0,-1.0,1017.9,280.0,6.7,10,1,2,False,False,True
2016-02-09 11:00:00,Panther_education_Teofila,3623.773,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,11.7,2.0,-2.2,0.0,-1.0,1017.7,290.0,7.7,11,1,2,False,False,True
2016-02-09 12:00:00,Panther_education_Teofila,3696.4529,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,12.8,2.0,-1.1,0.0,-1.0,1016.9,280.0,7.7,12,1,2,False,False,True
2016-02-09 13:00:00,Panther_education_Teofila,2083.4897,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,14.4,6.0,0.6,0.0,-1.0,1016.1,270.0,8.2,13,1,2,False,False,True
2016-02-09 14:00:00,Panther_education_Teofila,3252.0457,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,15.0,6.0,1.7,0.0,-1.0,1015.0,250.0,7.2,14,1,2,False,False,True
2016-02-09 15:00:00,Panther_education_Teofila,3322.0758,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,13.9,6.0,2.2,0.0,-1.0,1014.8,240.0,8.2,15,1,2,False,False,True
2016-02-09 16:00:00,Panther_education_Teofila,2125.8863,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,15.0,6.0,2.8,0.0,-1.0,1014.6,240.0,8.8,16,1,2,False,False,True
2016-02-09 17:00:00,Panther_education_Teofila,2541.5243,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,15.0,6.0,3.3,0.0,-1.0,1014.2,250.0,6.7,17,1,2,False,False,True
2016-02-09 18:00:00,Panther_education_Teofila,2257.24,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,14.4,6.0,2.2,0.0,-1.0,1014.7,250.0,10.3,18,1,2,False,False,True
2016-02-09 19:00:00,Panther_education_Teofila,1562.2387,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,13.9,4.0,2.8,0.0,-1.0,1015.2,260.0,6.7,19,1,2,False,False,True
2016-02-09 20:00:00,Panther_education_Teofila,1358.5836,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,12.8,4.0,3.3,0.0,-1.0,1016.2,260.0,8.2,20,1,2,False,False,True
2016-02-09 21:00:00,Panther_education_Teofila,733.9910000000001,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,12.2,4.0,4.4,0.0,-1.0,1016.9,270.0,7.7,21,1,2,False,False,True
2016-02-09 22:00:00,Panther_education_Teofila,508.002,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,11.7,4.0,3.9,0.0,-1.0,1017.7,280.0,6.2,22,1,2,False,False,True
2016-02-09 23:00:00,Panther_education_Teofila,592.4167,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,11.1,4.0,3.3,0.0,-1.0,1018.8,280.0,5.7,23,1,2,False,False,True
2016-02-10 00:00:00,Panther_education_Teofila,191.5417,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,10.6,4.0,2.2,0.0,-1.0,1019.4,300.0,5.7,0,2,2,False,False,True
2016-02-10 01:00:00,Panther_education_Teofila,0.0,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,10.0,6.0,0.0,0.0,-1.0,1019.7,310.0,6.7,1,2,2,False,False,True
2016-02-10 02:00:00,Panther_education_Teofila,0.0,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,8.9,6.0,-1.7,0.0,-1.0,1020.1,310.0,3.6,2,2,2,False,False,True
2016-02-10 03:00:00,Panther_education_Teofila,3.0283,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,7.8,6.0,-2.8,0.0,-1.0,1020.0,310.0,3.6,3,2,2,False,False,True
2016-02-10 04:00:00,Panther_education_Teofila,0.0,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,7.8,6.0,-1.7,0.0,-1.0,1019.9,320.0,3.1,4,2,2,False,False,True
2016-02-10 05:00:00,Panther_education_Teofila,1.8927,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,8.3,6.0,-3.9,0.0,-1.0,1020.3,330.0,5.1,5,2,2,False,False,True
2016-02-10 06:00:00,Panther_education_Teofila,2.2712,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,6.1,6.0,-3.3,0.0,-1.0,1021.2,340.0,2.1,6,2,2,False,False,True
2016-02-10 07:00:00,Panther_education_Teofila,38.2326,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,5.0,4.0,-5.0,0.0,-1.0,1021.8,310.0,2.6,7,2,2,False,False,True
2016-02-10 08:00:00,Panther_education_Teofila,556.8338,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,6.1,4.0,-5.0,0.0,-1.0,1022.7,0.0,0.0,8,2,2,False,False,True
2016-02-10 09:00:00,Panther_education_Teofila,847.9318,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,8.9,4.0,-6.1,0.0,-1.0,1023.4,310.0,5.1,9,2,2,False,False,True
2016-02-10 10:00:00,Panther_education_Teofila,1386.5957,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,10.6,2.0,-5.6,0.0,-1.0,1024.0,310.0,4.1,10,2,2,False,False,True
2016-02-10 11:00:00,Panther_education_Teofila,2898.867,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,11.7,2.0,-5.0,0.0,-1.0,1024.1,300.0,6.7,11,2,2,False,False,True
2016-02-10 12:00:00,Panther_education_Teofila,2934.4498,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,12.8,2.0,-4.4,0.0,-1.0,1023.4,290.0,10.3,12,2,2,False,False,True
2016-02-10 13:00:00,Panther_education_Teofila,3627.9369,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,14.4,2.0,-2.2,0.0,-1.0,1022.5,290.0,9.8,13,2,2,False,False,True
2016-02-10 14:00:00,Panther_education_Teofila,2973.8181,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,15.0,2.0,-0.6,0.0,-1.0,1021.3,270.0,6.2,14,2,2,False,False,True
2016-02-10 15:00:00,Panther_education_Teofila,2918.5511,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,15.6,4.0,-1.7,0.0,-1.0,1020.9,280.0,7.2,15,2,2,False,False,True
2016-02-10 16:00:00,Panther_education_Teofila,2016.1094,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,14.4,2.0,-3.9,0.0,-1.0,1021.3,290.0,8.8,16,2,2,False,False,True
2016-02-10 17:00:00,Panther_education_Teofila,2931.8,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,13.3,2.0,-7.8,0.0,-1.0,1022.1,270.0,10.3,17,2,2,False,False,True
2016-02-10 18:00:00,Panther_education_Teofila,2488.15,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,11.1,2.0,-6.1,0.0,-1.0,1023.0,280.0,6.2,18,2,2,False,False,True
2016-02-10 19:00:00,Panther_education_Teofila,1842.7376,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,9.4,0.0,-5.6,0.0,-1.0,1023.6,280.0,3.6,19,2,2,False,False,True
2016-02-10 20:00:00,Panther_education_Teofila,969.4435,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,8.9,0.0,-2.8,0.0,-1.0,1024.4,280.0,5.7,20,2,2,False,False,True
2016-02-10 21:00:00,Panther_education_Teofila,631.4064,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,7.8,0.0,-1.1,0.0,-1.0,1025.1,280.0,4.6,21,2,2,False,False,True
2016-02-10 22:00:00,Panther_education_Teofila,570.8398,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,7.2,0.0,-0.6,0.0,-1.0,1025.2,280.0,3.1,22,2,2,False,False,True
2016-02-10 23:00:00,Panther_education_Teofila,543.5849,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,6.7,0.0,-0.6,0.0,-1.0,1025.4,290.0,3.1,23,2,2,False,False,True
2016-02-11 00:00:00,Panther_education_Teofila,161.637,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,6.1,0.0,0.0,0.0,-1.0,1024.6,300.0,2.1,0,3,2,False,False,True
2016-02-11 01:00:00,Panther_education_Teofila,0.3785,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,4.4,0.0,0.0,0.0,-1.0,1024.4,260.0,1.5,1,3,2,False,False,True
2016-02-11 02:00:00,Panther_education_Teofila,0.0,Panther,30.0,0.0,Education,Classroom,8723.3,93897.0,28.5176885788321,-81.3790387999998,US/Eastern,Yes,Yes,Yes,Yes,1999.0,146,Gold,2.8,0.0,0.0,0.0,-1.0,1024.5,210.0,1.5,2,3,2,False,False,True
